ID_neurona,rata,sesion,mean_rate,std_rate,firing_rate,ISI_peak_time,ISI_index,ISI_ratio,CV,CV2,peak_time_ccg,potencia_tot,ancho_banda,frec_dominante,pot_frec_dominante,pot_rango_freq,AUC,AUC_depol,AUC_repol,AUC_asimetria,wf_invertida,asimetria,value_min,value_max_1,value_max_2,duracion,dur_1max_min,dur_2max_min,dur_1max_2max,pendiente_depol,pendiente_repol,proporcion_energia,clu_metric_error,tetrodo,type,calidad,estructura,estructura_fina,m_pre,m_post,DA,ISI_time,ID,peak_ratio,peak_amplitude,slope_ratio,power_ratio,AUC_tiempo_tot
1039,8,7,0.456702923226023,0.313644767352888,3.62778313447156,12.0,1.31034657350447,0.0084521047398077,1.48,1.01,12.0,3290102.06,7208.31,1340,456.37,1523089.99,2543973.5,1.44,1.66,1.15,0,3.56804688342245,-1.0,2.55180493725297,0.104767959073005,0.427997309947993,0.37,0.95,1.32,-0.29598374477108,0.0356376760991292,2.96,,5,SU,1,SNc,SNc_c,,,2.0,12.0,1039,0.28154699305458425,-0.4369060138908315,,0.000299544544217217,3.0999999999999996
1040,8,7,0.450741550783657,0.285132742539861,33.3471092002879,16.0,0.593912906074306,0.0155941553466319,0.97,0.76,18.4,3590479.69,6944.74,1830,516.93,1488680.28,2618977.92,1.14,1.32,1.16,0,4.7656095861301,-1.0,3.06406509576904,0.0666238980012399,0.393412901765434,0.25,1.47,1.72,-0.508008136971131,0.0222213312083591,3.38,,5,SU,1,SNc,SNc_c,,,2.0,16.0,1040,0.2460590508358407,-0.5078818983283186,,0.00034711990898774245,2.46
1043,8,7,0.411760656544679,0.32715349311604,0.189670325449627,74.0,0.0,0.0,1.57,1.03,15.8,2111758.95,6323.01,2102,333.93,712831.0,1393276.69,1.17,0.95,0.82,0,-3.3743067911498,-1.0,0.501050525262776,0.214258783170641,0.150985072759791,0.31,0.15,0.46,-0.150105052526278,0.242851756634128,1.28,,7,SU,1,SNc,SNc_l,,,2.0,74.0,1043,0.6662000933146062,0.3324001866292123,,0.0004682367092840642,2.12
1044,8,7,0.426514174649138,0.30341512168998,3.54452056688115,16.0,1.17931191615402,0.0061063523026036,1.3,1.0,19.4,3053845.98,6989.81,1621,436.84,1258290.97,2253834.5,1.26,1.41,1.12,0,4.79786461874285,-1.0,3.31227080715375,0.030829596621308,0.388267765771411,0.31,1.41,1.72,-0.431227080715373,0.022409339056985,4.13,,7,SU,1,SNc,SNc_l,,,2.0,16.0,1044,0.23189638237493604,-0.5362072352501279,,0.00034704881907709654,2.67
1047,8,7,0.5078023914881,0.253911616058004,2.10561114068881,20.0,0.270587820150062,0.0022844089091947,4.0,0.94,23.6,1743025.95,4021.35,3132,433.34,246968.76,1201816.24,0.74,0.8,1.08,0,3.5610315295253,-0.307743754831951,1.56962116176565,0.0406273838766457,0.394584888873424,0.31,1.32,1.63,-0.18773649165976,0.008101654388572,8.01,,7,SU,1,SNc,SNc_l,,,2.0,20.0,1047,0.16392324801173086,-0.6721535039765382,,0.0017515615267614947,1.54
1048,8,7,0.496062661666768,0.278976559761828,32.0416603517495,16.0,0.324941690092045,0.0083023753236519,1.01,0.73,16.0,3475663.71,7084.12,1862,490.56,1474279.02,2539086.03,1.26,1.38,1.1,0,5.33816738647005,-1.0,4.09826832515296,0.0792565632986659,0.437708212808576,0.28,1.81,2.09,-0.566474258350328,0.0182924841237062,5.54,,7,SU,1,SNc,SNc_l,,,2.0,16.0,1048,0.19614503125823565,-0.6077099374835288,,0.00033263501407453767,2.6399999999999997
1066,8,6,0.462099416564224,0.287311717132106,4.27446053377858,14.0,0.181839080376938,0.0027109689976365,2.24,0.89,22.0,103827.01,14676.17,947,7.07,31601.24,0.0,,,,0,-0.483883683735471,-1.0,0.780454522407965,0.436639454582597,0.251902233646314,0.43,0.37,0.8,-0.12717532302914,0.11971995454855,1.46,,4,SU,1,SNc,SNc_c,,,2.0,22.0,1066,0.5616543345614669,0.12330866912293387,,0.00022367535625916095,
1068,8,6,0.532945168709661,0.271029820399655,8.17219096699198,36.0,1.41029919107002,0.0029449191056171,1.3,0.74,2.0,75815.08,8650.54,3660,8.76,9510.61,0.0,,,,0,-1.04406382850343,-1.0,0.534265858043269,0.407611768092766,0.111556391852469,0.15,0.43,0.58,-0.306853171608654,0.100543697720912,1.48,,4,SU,1,SNc,SNc_c,,,2.0,36.0,1068,0.6517775226226785,0.30355504524535704,,0.0009202289647319096,
1069,8,6,0.390779014684796,0.259140534892929,0.628675782962082,16.0,0.227276386410839,0.0028368794326241,2.38,1.1,16.4,134065.37,19415.35,372,6.9,45769.8,0.0,,,,0,-0.104015706925811,-1.0,-0.118069588867409,0.810084687421,0.400800827408263,0.4,0.77,1.17,-0.0678408008563533,0.07240338749684,1.49,,4,SU,1,SNc,SNc_c,,,2.0,16.0,1069,0.5524603389826999,0.10492067796539972,,0.00015073170412021835,
1070,8,6,0.481616723458284,0.282038828353501,21.9724562991308,108.0,2.74378390753792,0.0866619790680693,2.48,0.96,11.4,48088.62,11957.44,2679,4.02,8004.76,28542.56,2.8,1.84,0.66,0,0.513886822450497,-1.0,1.16670412846208,0.1286355887252,0.111322015375764,0.15,0.25,0.4,-0.433340825692416,0.141079448590649,2.18,,4,SU,1,SNc,SNc_c,,,2.0,108.0,1070,0.4615304816490089,-0.07693903670198206,,0.0005019491108508411,4.64
1071,8,6,0.683423708456001,0.305400089152852,4.59236369435015,6.0,1.45946799471654,0.0203804347826087,3.6,0.96,30.4,72662.78,20846.03,1512,3.49,21210.36,0.0,,,,0,0.0533393041261861,-1.0,-0.0328091462982615,0.181368715212431,0.140874975735954,0.15,0.15,0.31,-0.193438170740347,0.236273743042486,1.02,,4,SU,1,SNc,SNc_c,,,2.0,6.0,1071,0.8464757760409986,0.6929515520819971,,0.00016451516344275085,
1072,8,6,0.447259812284025,0.290362135245196,8.84721524813085,22.0,1.17401560515333,0.0178661382946569,3.19,0.84,27.4,100165.7,11725.12,1363,8.54,36033.2,74999.31,2.03,3.26,1.61,0,-2.16796008071766,-1.0,0.195609664671367,0.457501526379622,0.251381716567244,0.43,0.34,0.77,-0.0854006903336688,0.132500138761784,1.19,,4,SU,1,SNc,SNc_c,,,2.0,22.0,1072,0.6861056279535855,0.3722112559071711,,0.000236947494765791,5.289999999999999
1073,8,6,0.619592781855912,0.298550948708512,0.665219791139935,8.0,0.120337950627961,0.000893655049151,2.85,1.15,6.6,248933.6,24015.42,517,10.37,109150.02,0.0,,,,0,0.397394716439172,-1.0,-0.136821850087305,0.485034759647777,0.220585138718452,0.25,0.18,0.43,-0.107897268739087,0.247505793274629,1.2,,4,SU,1,SNc,SNc_c,,,2.0,8.0,1073,0.6733849113654294,0.34676982273085877,,9.499782842476103e-05,
1074,8,6,0.538330721888707,0.295061466016847,1.85750519616207,12.0,0.320043529877325,0.0017597184450487,2.15,1.08,21.4,144748.44,15898.55,1461,9.1,0.0,0.0,,,,0,-0.229529522923454,-1.0,0.611624031961741,0.477406933991941,0.193563878837425,0.22,0.46,0.68,-0.230232004565964,0.0984937955994628,1.37,,4,SU,1,SNc,SNc_c,,,2.0,12.0,1074,0.6204921124083482,0.24098422481669649,,1.0,
1075,8,6,0.397502427520255,0.224777305696932,3.19715505692579,8.0,1.65203791771728,0.0143122676579926,1.98,1.07,9.8,136616.85,7949.18,1166,17.18,45778.06,92810.6,1.75,2.12,1.21,0,-1.96723352775735,-1.0,0.419183438457352,0.517237895543704,0.240953816413504,0.34,0.43,0.77,-0.129016676223396,0.108374135395979,1.32,,5,SU,1,SNc,SNc_c,,,2.0,8.0,1075,0.6590924224454918,0.3181848448909837,,0.00037514815950304007,3.87
1076,8,6,0.505410141699452,0.292931339707408,11.6611038778255,68.0,3.35516523562646,0.0586526701997554,1.63,1.03,2.4,67212.82,11055.99,1363,6.08,13780.83,51817.06,2.24,4.3,1.92,0,-1.64690768551728,-1.0,0.170270317430404,0.526591504244037,0.162243361903028,0.22,0.4,0.61,-0.167181473918628,0.11743011571108,1.42,,5,SU,1,SNc,SNc_c,,,2.0,68.0,1076,0.6550540843571618,0.3101081687143237,,0.00044099801913554233,6.54
1077,8,6,0.320899776960025,0.227341311117824,13.2473515173503,18.0,0.344469383501624,0.0055845874357996,1.87,0.82,16.8,242623.76,5793.01,1069,41.87,103768.82,190651.27,1.6,1.9,1.19,0,-1.08117524873439,-1.0,0.663916872298985,0.559918604306672,0.296945100052268,0.43,0.49,0.92,-0.118851205164213,0.097494912769167,1.52,,5,SU,1,SNc,SNc_c,,,2.0,18.0,1077,0.600991561927207,0.20198312385441397,,0.00040333033139457983,3.5
1078,8,6,0.497563605110518,0.303562139411895,5.02435546581842,16.0,0.838038433568354,0.0049083382613838,1.14,0.97,16.6,96863.58,9018.54,1340,10.74,15388.5,0.0,,,,0,-0.124028565564549,-1.0,0.462179333236236,0.803218222290879,0.152633168552568,0.46,0.28,0.74,-0.0974786222157491,0.200357580254543,1.91,,5,SU,1,SNc,SNc_c,,,2.0,16.0,1078,0.5545640497851452,0.10912809957029034,,0.0006974370163722365,
1079,8,6,0.485127768803904,0.298111078496567,10.1916188010153,12.0,1.30622282392559,0.0140225059763279,1.25,0.92,32.0,193397.73,6734.24,1593,28.71,65971.1,135946.83,1.08,1.32,1.23,0,-4.4871394396271,-1.0,0.15053964237882,0.325568669367021,0.174148002565771,0.34,0.31,0.65,-0.104594512943529,0.132556866936702,1.15,,5,SU,1,SNc,SNc_c,,,2.0,12.0,1079,0.7543932073149519,0.5087864146299038,,0.0004350012522763322,2.4000000000000004
1085,8,6,0.767950174867279,0.156127076247546,1.06631256382368,12.0,0.838373400109494,0.0027870680044593,8.17,1.02,9.2,78752.07,11092.83,2253,7.1,33100.73,58635.06,2.95,2.92,0.99,0,2.14701722935779,-1.0,2.01114816247114,0.0195292657435168,0.222530220628472,0.22,0.28,0.49,-0.430164023210161,0.113281029527057,3.32,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1085,0.3320992345920754,-0.3358015308158491,,0.00021445078097839692,5.87
1086,8,6,0.502632797701273,0.285730859763637,85.5144646649628,12.0,0.0172828513093243,0.0008824837400633,0.69,0.45,9.8,66770.42,9786.98,1895,6.82,19152.58,44248.09,1.6,1.75,1.1,0,4.59732641855604,-1.0,4.04683838957833,0.235901001068775,0.596942310531906,0.28,2.12,2.4,-0.560759821064257,0.0179116087111417,6.39,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1086,0.19814385221151323,-0.6037122955769736,,0.00035596104262137644,3.35
1087,8,6,0.481753778779673,0.2867201207316,4.50917408223796,12.0,0.629926629908522,0.0136399578281497,2.29,0.94,9.4,68242.22,19844.17,4061,3.44,26760.69,0.0,,,,0,0.160786728953693,-1.0,-0.0184296254373724,0.64808029238895,0.112954503964394,0.15,0.12,0.28,-0.196314074912526,0.412020073097238,1.24,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1087,0.6067665541649461,0.2135331083298921,,0.00012853023804622083,
1088,8,6,0.377821944618891,0.312442314495887,2.61245092608015,12.0,0.576073731878255,0.0046633303002729,2.69,1.03,15.2,172921.32,17854.63,535,9.68,76729.0,0.0,,,,0,0.126557929199929,-1.0,-0.23772621297709,-0.047295150717224,0.193739362455618,0.31,0.28,0.58,-0.0762273787022909,0.105856094364753,1.23,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1088,0.8079331192273211,0.6158662384546423,,0.00012614238347597327,
1089,8,6,0.335050123592059,0.231175509083941,11.0609502475876,118.0,2.41266608710656,0.0471687976791662,2.22,1.04,4.0,56377.78,19805.75,499,2.85,831.03,0.0,,,,0,-0.533835091346104,-1.0,-0.168259588574567,0.696041970350867,0.161248099954211,0.15,0.31,0.46,-0.166348082285087,0.169604197035086,1.5,,7,SU,1,SNc,SNc_l,,,2.0,118.0,1089,0.5896080506740797,0.17921610134815943,,0.0034177579507842855,
1090,8,6,0.540832555459861,0.293475934795804,42.6842928690045,4.0,1.68673164694071,0.0600907660824412,1.23,0.76,12.6,43718.01,11247.02,1621,3.89,13301.91,36245.92,3.96,3.13,0.79,0,-0.981558459603288,-1.0,0.290483815125307,0.603855905092653,0.170216946833929,0.25,0.34,0.58,-0.161310476890664,0.14580508228115,1.4,,7,SU,1,SNc,SNc_l,,,2.0,4.0,1090,0.6234974082302182,0.24699481646043644,,0.0002923537104120008,7.09
1091,8,6,0.50784094537468,0.287682831451565,6.23030773568756,148.0,0.904072167409386,0.0014306833897658,0.63,0.69,15.8,92019.11,24586.24,2333,3.74,5639.35,0.0,,,,0,0.447684401965148,-1.0,-0.16146445110677,0.0159967068305729,0.155888807348599,0.12,0.28,0.4,-0.209633887223307,0.112888522981175,1.19,,7,SU,1,SNc,SNc_l,,,2.0,148.0,1091,0.8609820120168904,0.7219640240337807,,0.0006627574608946517,
1092,8,6,0.448157608062442,0.295923064433508,11.9284990596147,14.0,0.4560995382609,0.0052057387665637,1.04,0.92,10.2,92265.1,8624.67,1593,10.7,16846.96,71697.02,2.4,3.87,1.62,0,0.242561008833607,-1.0,0.865083512662842,0.782017691550476,0.18333330614426,0.28,0.34,0.61,-0.207231501406981,0.162001608322771,2.17,,7,SU,1,SNc,SNc_l,,,2.0,14.0,1092,0.5361690204275447,0.07233804085508923,,0.0006347262906002375,6.27
1093,8,6,0.446816768785164,0.286942036090058,30.0293702321959,164.0,1.96205707805234,0.0579290011081209,1.32,0.91,13.4,40473.74,14090.23,964,2.87,13477.57,0.0,,,,0,1.99228028184964,-1.0,-0.0711903370050474,2.90381348866982,0.27200991238767,0.18,0.37,0.55,-0.154801610499158,0.325317790722485,4.43,,7,SU,1,SNc,SNc_l,,,2.0,164.0,1093,0.2561597788681084,-0.48768044226378315,,0.00021290106257659247,
1094,8,6,0.426525798649075,0.298652966178096,1.04848621837107,14.0,0.312170801334888,0.0008503401360544,1.34,0.95,21.0,243539.99,20019.04,964,12.16,14762.4,0.0,,,,0,-0.307511250042678,-1.0,0.627800928471879,0.781295665682586,0.335657713891977,0.34,0.46,0.8,-0.147981902588352,0.118753044378839,1.37,,7,SU,1,SNc,SNc_l,,,2.0,14.0,1094,0.5613891165096411,0.12277823301928222,,0.0008230363543821271,
1115,8,5,0.395407178260597,0.238609472103007,3.54908047621171,196.0,0.656795002808551,0.0010936132983377,20.79,0.6,19.2,2627060.15,7941.36,1272,330.77,1301494.31,2009680.82,1.32,1.81,1.37,0,-1.57865121462405,-0.0881837746632717,0.590731982244562,0.0157924199234083,0.888109707415247,0.95,1.66,2.61,-0.0219005082873494,0.0019254850849385,19.71,,4,SU,1,SNc,SNc_c,,,2.0,19.2,1115,0.12988912654628976,-0.7402217469074206,,0.0002540817542092521,3.13
1116,8,5,0.444161923372563,0.279734566279418,4.33951868098147,178.0,1.18922210032338,0.0004770138930296,22.13,0.47,1.0,5374587.58,8408.23,1593,639.13,2586771.07,3823545.21,1.2,1.32,1.1,0,-5.74956209870227,-1.0,0.105201148449484,0.19086743989332,0.152192823936475,0.37,0.37,0.74,-0.0921000957041236,0.0992389533244431,1.18,,4,SU,1,SNc,SNc_c,,,2.0,178.0,1116,0.8397240251102859,0.6794480502205716,,0.0002470153360298263,2.52
1117,8,5,0.353092738045755,0.226414070518353,2.76071215872122,42.0,1.57347546764485,0.0030930733901958,18.21,0.88,16.2,1485918.14,5786.15,2293,256.76,365635.98,1047090.09,0.86,1.04,1.21,0,-4.74625430332768,-1.0,0.0597540956707055,0.374027771704686,0.133631951579324,0.31,0.22,0.52,-0.105975409567071,0.196289681672099,1.21,,4,SU,1,SNc,SNc_c,,,2.0,42.0,1117,0.7277873275875284,0.45557465517505674,,0.000701735705387322,1.9
1119,8,5,0.449579617782154,0.302037367270065,3.14157141810619,30.0,1.15242206790295,0.0032946215303517,18.87,0.9,31.2,2270878.71,6088.4,2500,372.92,680194.39,1591796.01,0.89,1.04,1.17,0,-5.25692197602886,-1.0,0.0468937908872471,0.358756629892077,0.13368752951763,0.37,0.15,0.52,-0.0872411492406039,0.271751325978415,1.16,,4,SU,1,SNc,SNc_c,,,2.0,30.0,1119,0.7359669700963504,0.4719339401927007,,0.0005479546174499624,1.9300000000000002
1120,8,5,0.558237435063769,0.268601072317423,4.71235712715928,60.0,1.10630334522345,0.0054359762793762,23.13,0.83,11.2,1252625.52,4146.99,2415,301.98,184999.99,921068.29,0.86,0.89,1.04,0,5.44837679421638,-0.445916053785995,2.72164681073166,0.0379546972093994,0.3190854930181,0.22,1.35,1.57,-0.452508980645378,0.0109970625226226,9.85,,5,SU,1,SNc,SNc_c,,,2.0,60.0,1120,0.14077575500743772,-0.7184484899851244,,0.0016296642717829714,1.75
1123,8,5,0.452430921544002,0.264327932693438,2.54570261758745,24.0,1.66606392586856,0.0069119739784509,17.09,1.0,6.6,2082459.4,8615.85,1051,241.67,1130514.54,1600858.65,1.47,1.75,1.19,0,2.29806030334964,-0.566333806367259,1.62296306962526,0.0803980174214895,0.470010893562213,0.74,1.08,1.81,-0.0912207031663551,0.0184780521082499,4.79,,5,SU,1,SNc,SNc_c,,,2.0,24.0,1123,0.2586829646438477,-0.48263407071230446,,0.00021372422973471884,3.2199999999999998
1124,8,5,0.300655916537233,0.248948708468437,1.24451972665877,12.0,0.342823231440122,0.0010397171969224,12.01,1.01,22.4,1580038.19,6523.7,1411,242.16,694745.07,1217736.49,1.47,1.66,1.13,0,3.45918425493187,-1.0,2.577287223896,0.108247769901703,0.334323896896605,0.37,1.01,1.38,-0.298107268658,0.033583265754597,3.87,,5,SU,1,SNc,SNc_c,,,2.0,12.0,1124,0.27954143388880764,-0.44091713222238466,,0.0003484380569122112,3.13
1128,8,5,0.385979306253096,0.332281035229732,7.9926109929763,16.0,0.0198346550049931,0.0002266105535772,30.07,0.84,13.8,1646385.38,7617.19,1649,216.11,737497.99,1215942.51,1.35,1.41,1.05,0,-4.85122787327373,-1.0,0.238085683978465,0.151168877361668,0.200745502823308,0.31,0.52,0.83,-0.123808568397847,0.0677158163153923,1.12,,7,SU,1,SNc,SNc_l,,,2.0,16.0,1128,0.8076985405296018,0.6153970810592037,,0.0002929454649165578,2.76
1129,8,5,0.437192581800012,0.282659839267705,3.8085925938497,40.0,0.659027247262541,0.0012908485630817,20.77,0.87,39.6,745659.63,5313.42,2373,140.31,165739.13,527417.87,0.98,0.95,0.97,0,-0.0807286364353007,-0.062731834848444,0.964491194762136,0.0019528810241658,0.69180686389312,0.65,1.26,1.9,-0.0489153823624085,0.0015776759968929,61.17,,7,SU,1,SNc,SNc_l,,,2.0,40.0,1129,0.06106934233379251,-0.877861315332415,,0.0008458552789905729,1.93
1130,8,5,0.46049636230258,0.267058352054393,10.2332639727819,14.0,0.257389505509806,0.0019469026548672,34.0,0.74,15.8,1480536.9,5455.26,3242,271.35,658254.91,969168.99,0.86,0.95,1.11,0,-5.67898266909613,-1.0,-0.0373804887962499,0.382464951332338,0.116742932988859,0.12,0.15,0.28,-0.240654877800936,0.276492990266467,1.12,,7,SU,1,SNc,SNc_l,,,2.0,14.0,1130,0.723345643617409,0.446691287234818,,0.00041205646074007744,1.81
1153,8,4,0.469819194658,0.277289326709454,3.48278393671405,22.0,0.908889297892252,0.0040044493882091,1.12,0.99,23.2,2216403.45,7487.4,1229,295.98,958065.82,1698344.97,1.54,1.75,1.14,0,3.70294144886756,-1.0,2.95647683292265,0.110270862055761,0.44296158783053,0.46,1.51,1.97,-0.263765122194843,0.0226585890215461,3.81,,4,SU,1,SNc,SNc_c,,,2.0,22.0,1153,0.2527501214410751,-0.49449975711784977,,0.0003088395217755967,3.29
1154,8,4,0.651927234778246,0.317617897163421,0.0012912590600304,,,0.0,1.12,0.9,,3442952.48,5733.72,2822,600.37,938020.69,2426786.72,0.86,1.01,1.18,0,-5.34158648848067,-1.0,0.0422630576059409,0.356367816694631,0.128776341266923,0.31,0.18,0.49,-0.104226305760594,0.226061302782438,1.15,1.0,4,SU,1,SNc,SNc_c,,,2.0,,1154,0.7372631432946608,0.4745262865893216,,0.0006396297990586318,1.87
1155,8,4,0.464044662827935,0.299608361844965,1.85321500295566,30.0,0.333767523439817,0.0006968641114982,1.66,1.0,6.0,1574186.44,7364.96,1678,213.71,589655.96,1106473.85,1.08,1.17,1.09,0,-4.91266569859853,-1.0,0.0863047097187275,0.310209307922618,0.14703616236983,0.46,0.22,0.68,-0.0724203139812484,0.187172758274661,1.17,,4,SU,1,SNc,SNc_c,,,2.0,30.0,1155,0.7632368309041663,0.5264736618083327,,0.0003623003705208305,2.25
1156,8,4,0.522140826454994,0.275920354183417,9.46725317633104,4.0,1.64297786201438,0.0157946423700147,0.87,0.98,17.8,1911226.46,5713.93,2214,334.43,486757.86,1370630.9,0.92,1.08,1.17,0,-5.41257241420917,-1.0,0.077337900055859,0.335841945426123,0.143012059153441,0.34,0.18,0.52,-0.0979398090959872,0.222640324237686,1.17,,4,SU,1,SNc,SNc_c,,,2.0,4.0,1156,0.7485915556282431,0.4971831112564861,,0.0006865844663646801,2.0
1157,8,4,0.467806748686386,0.320432734126402,1.22798736608893,10.0,1.85124544977666,0.0037862852334875,1.24,1.01,5.6,2007361.82,6527.03,1649,307.5,669221.57,1460266.36,1.01,1.26,1.24,0,-2.56348238480291,-1.0,0.0660620737805805,0.542703363732052,0.161484142507112,0.4,0.22,0.61,-0.0820047749061988,0.220386194818866,1.28,,4,SU,1,SNc,SNc_c,,,2.0,10.0,1157,0.6482127565864875,0.2964255131729749,,0.00045927804150460566,2.27
1158,8,4,0.594218932560633,0.274547361478281,1.15490210329121,196.0,0.0,0.0,1.2,0.73,22.0,5514464.84,5673.57,1928,971.79,1563595.95,4082397.26,0.98,1.17,1.19,0,-3.43505373129013,-1.0,0.0510525091250659,0.520237911025872,0.161915822861232,0.49,0.25,0.74,-0.0656907818203167,0.190029738878234,1.27,,4,SU,1,SNc,SNc_c,,,2.0,196.0,1158,0.6577917790020049,0.31558355800400983,,0.0006211236338031614,2.15
1159,8,4,0.475997761897793,0.303809602761329,3.92465278705646,26.0,0.657821521541047,0.0030271123979994,1.3,0.93,15.2,1168850.0,3455.01,2872,338.21,117433.89,857384.39,0.74,0.8,1.08,0,4.57106410463829,-0.372290981347782,1.85052377686048,0.0234087419107836,0.290992105215567,0.25,1.32,1.57,-0.277851844776033,0.009202319145548,7.5,,5,SU,1,SNc,SNc_c,,,2.0,26.0,1159,0.16748628286410763,-0.6650274342717848,,0.002871732778816035,1.54
1163,8,4,0.557724384377805,0.268661580891264,5.72363490949084,12.0,0.554384989965428,0.0093854345275697,3.02,0.9,14.8,1960489.69,6462.5,1928,303.32,724654.43,1443486.73,1.2,1.32,1.1,0,5.09233048213603,-1.0,3.19592004607908,0.0441791644994107,0.329605190038251,0.25,1.29,1.54,-0.524490005759887,0.0248614086785574,4.48,,7,SU,1,SNc,SNc_l,,,2.0,14.8,1163,0.23832675289760588,-0.5233464942047883,,0.00041839679622709047,2.52
1165,8,4,0.494382084297796,0.282551389172736,1.93663033823362,14.0,0.0645608713223004,0.0001333688983728,1.12,0.99,13.0,1565118.54,5703.72,1961,274.36,457969.96,1140872.47,1.14,1.11,0.97,0,-5.08594045174008,-1.0,0.30895522776925,0.216152459343315,0.175599485203526,0.31,0.22,0.52,-0.130895522776925,0.173736065620474,1.17,,7,SU,1,SNc,SNc_l,,,2.0,14.0,1165,0.7639680707064532,0.5279361414129065,,0.0005987199143024839,2.25
1166,8,4,0.462385994330595,0.247836068147718,8.30382876324363,16.0,0.157497682613403,0.0012751531738873,1.21,0.89,13.8,1952056.15,7037.07,1708,277.36,868629.44,1441865.43,1.32,1.41,1.07,0,-4.75959967196451,-1.0,0.260795317366964,0.153437404161255,0.205401383754224,0.28,0.4,0.68,-0.140088368596329,0.0887259541662504,1.11,,7,SU,1,SNc,SNc_l,,,2.0,16.0,1166,0.7931501538952357,0.5863003077904715,,0.0003192056961690253,2.73
1167,8,4,0.504535669869279,0.280796520313475,5.80885800745285,12.0,0.538476440531042,0.0032900586875333,1.03,0.97,8.8,1572289.05,4978.7,2066,315.74,308663.66,1114151.27,0.95,1.08,1.13,0,-4.52612155814821,-1.0,0.129237807469701,0.374480144370181,0.1378802080541,0.25,0.25,0.49,-0.141154725933713,0.171810018046273,1.17,,7,SU,1,SNc,SNc_l,,,2.0,12.0,1167,0.7275477962311514,0.45509559246230274,,0.0010218804230961677,2.0300000000000002
1184,8,3,0.502626328871304,0.314343709277008,4.63908291656225,34.0,2.42506394026038,0.0199136167310752,1.32,1.0,3.6,2435434.04,7126.38,1593,341.7,921908.11,1817055.31,1.29,1.51,1.17,0,4.21806829708375,-1.0,2.81478544340716,0.0989130234766713,0.400132663188504,0.31,1.41,1.72,-0.381478544340715,0.0238894135538407,3.22,,4,SU,1,SNc,SNc_c,,,2.0,34.0,1184,0.26213794060901474,-0.4757241187819706,,0.00037050698877346474,2.8
1185,8,3,0.514955108064099,0.275710841936688,4.71374355269896,12.0,1.33977311478528,0.0076960937849568,1.02,1.0,11.6,1814468.79,5581.84,1928,325.01,438047.38,1332898.74,0.92,1.08,1.17,0,-4.41885653676584,-1.0,0.0976813245778515,0.414978243959825,0.147770924642734,0.34,0.22,0.55,-0.099789211325259,0.202139749137119,1.16,,4,SU,1,SNc,SNc_c,,,2.0,12.0,1185,0.7067246470175358,0.4134492940350715,,0.0007414016197507329,2.0
1186,8,3,0.572815271542567,0.316768810455484,1.93864567053283,12.0,1.24832500591174,0.0044608856490044,1.79,1.0,6.8,1441224.25,4575.79,2373,314.9,298295.89,1029578.55,0.74,0.92,1.25,0,-2.51911728502636,-0.0763819563586609,0.672794159363536,0.0193287515738721,0.418943091457525,0.49,0.68,1.17,-0.0468235072326373,0.004350486724206,24.31,,4,SU,1,SNc,SNc_c,,,2.0,12.0,1186,0.10195460687508649,-0.7960907862498271,,0.0010545499712183875,1.6600000000000001
1188,8,3,0.509680194069612,0.311183493472026,1.20427184277007,18.0,0.65035583611435,0.000875810124365,1.12,0.97,3.8,1547182.96,4890.17,2066,316.32,293335.75,1117180.74,0.89,1.01,1.14,0,-3.49363827417991,-1.0,0.197910128332499,0.555013334098612,0.156753817421437,0.31,0.22,0.52,-0.11979101283325,0.222144762014089,1.29,,5,SU,1,SNc,SNc_c,,,2.0,18.0,1188,0.6430813023090028,0.28616260461800574,,0.0010771931558323426,1.9
1189,8,3,0.369889737020527,0.326425784881878,0.494152176464146,52.0,0.0,0.0,1.89,1.03,5.8,1465389.2,6571.25,1768,222.97,409203.1,1016621.86,0.89,1.23,1.38,0,0.868685271406781,-0.160513694528775,1.10817549106426,0.0419112469056463,0.698287251973314,0.55,1.32,1.87,-0.0704827325329463,0.0047075567775446,12.11,,5,SU,1,SNc,SNc_c,,,2.0,52.0,1189,0.1265193211635556,-0.7469613576728887,,0.0005445916035586107,2.12
1190,8,3,0.44827902606242,0.297556558824428,3.48500664272025,16.0,0.338124395540663,0.0024813895781637,1.84,1.0,17.6,1879994.61,5693.44,2373,330.15,512913.12,1332155.56,0.92,1.11,1.2,0,4.81344863167484,-1.0,2.52998570202637,0.0450261556513309,0.286372628056793,0.22,1.04,1.26,-0.504283671718055,0.0307360634015098,3.82,,5,SU,1,SNc,SNc_c,,,2.0,16.0,1190,0.28328726641185975,-0.4334254671762805,,0.0006432622097509432,2.0300000000000002
1192,8,3,0.622148307180394,0.262994596346746,6.96748241641891,14.0,0.0136022135657903,0.000121083699107,1.32,0.94,9.6,1466106.7,4379.58,2922,334.68,252744.3,1066645.98,0.71,0.83,1.17,0,-2.22385296499288,-1.0,0.0867109001119865,0.734835374752946,0.127884793389565,0.37,0.18,0.55,-0.0905592416759992,0.28913922912549,1.52,,7,SU,1,SNc,SNc_l,,,2.0,14.0,1192,0.5764235699553958,0.15284713991079152,,0.0013224330207115581,1.54
